Decision,Neighbourhood,Cooking,Room_type,Accommodates,Bath,Bath_shared,No_review,Price,Bedrooms,Essentials,Parking,Property_type2,Instant_bookable,Beds,Host_response_time
1,28704,4,Entire home/apt,4,1,0,0,4.52178857704904,1,5,1,Other,t,2,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.11087386417331,1,5,1,Entire guest suite,f,1,within an hour
0,28803,5,Entire home/apt,2,1,0,0,5.05624580534831,1,5,1,Entire guest suite,t,3,within an hour
1,28803,5,Entire home/apt,10,2,0,0,5.52146091786225,3,5,1,Entire residential home,f,4,
1,28806,1,Entire home/apt,2,1,0,0,4.0943445622221,1,3,1,Other,t,1,within an hour
1,28806,5,Entire home/apt,6,2,0,0,5.23644196282995,3,5,1,Entire house,f,4,within an hour
1,28806,2,Shared room,1,2.5,1,0,3.49650756146648,1,5,1,Share small room,t,6,within an hour
0,28803,1,Entire home/apt,10,2,0,0,5.52942908751142,4,5,1,Private small room,t,6,within an hour
1,28805,5,Entire home/apt,7,1.5,0,0,5.68357976733868,3,5,1,Private small room,t,5,within an hour
1,28805,3,Entire home/apt,4,1,0,0,4.48863636973214,1,5,1,Entire guest suite,t,2,within an hour
1,28805,4,Entire home/apt,4,1,0,0,4.70953020131233,1,5,1,Entire house,t,2,within an hour
1,28715,5,Entire home/apt,4,1,0,0,4.49980967033027,1,5,1,Entire rental unit,t,4,within an hour
0,28803,0,Entire home/apt,2,1,0,0,4.60517018598809,1,4,1,Entire guest suite,f,1,within a day
1,28804,5,Entire home/apt,5,1,0,0,5.13579843705026,2,5,1,Private small room,f,3,within a few hours
1,28801,4,Private room,2,1,1,0,4.26267987704132,1,4,1,Private room in house,t,1,within an hour
1,28801,5,Entire home/apt,8,3,0,0,6.23244801655052,3,5,1,Private small room,t,4,within an hour
0,28804,5,Entire home/apt,6,2,0,0,5.90808293816893,3,5,1,Private small room,t,3,within an hour
1,28704,5,Entire home/apt,2,1,0,0,4.30406509320417,1,5,1,Other,t,1,within an hour
1,28806,1,Entire home/apt,2,1,0,0,4.74493212836325,1,4,1,Entire residential home,f,1,within an hour
0,28803,5,Entire home/apt,6,2,0,0,5.61677109766657,3,5,1,Entire residential home,f,4,
1,28806,5,Entire home/apt,5,1.5,0,0,5.37527840768417,2,5,1,Entire house,f,2,
0,28806,3,Entire home/apt,3,1,0,0,4.59511985013459,1,3,1,Private small room,f,1,
1,28804,3,Entire home/apt,2,1,0,0,4.62497281328427,1,5,1,Entire guest suite,t,1,within an hour
0,28804,1,Entire home/apt,2,1,0,0,5.3890717298165,1,4,1,Entire guest suite,f,1,within an hour
1,28806,5,Entire home/apt,6,2,0,0,5.4380793089232,3,4,1,Entire residential home,t,3,within an hour
0,28704,5,Entire home/apt,4,2,0,0,4.59511985013459,3,5,1,Entire residential home,f,2,within an hour
1,28801,1,Private room,2,2,1,0,4.52178857704904,1,5,1,Private small room,f,1,within a few hours
0,28715,5,Entire home/apt,4,1,0,0,5.04985600724954,1,5,1,Entire guest suite,f,1,
0,28806,5,Private room,1,1,1,0,3.73766961828337,1,5,1,Private small room,f,1,within an hour
1,28806,5,Private room,2,1.5,0,0,4.60517018598809,1,5,1,Private room in residential home,f,1,within an hour
0,28801,5,Entire home/apt,6,3,0,0,5.97635090929793,2,5,1,Private small room,f,4,within an hour
1,28806,5,Entire home/apt,5,1.5,0,0,5.34233425196481,2,5,1,Entire house,f,2,within an hour
0,28803,0,Entire home/apt,2,1.5,0,0,4.0943445622221,2,5,1,Private small room,f,2,
1,28801,0,Hotel room,2,1,0,1,5.9427993751267,1,4,1,Other,t,1,within a few hours
1,28805,2,Private room,2,1,0,0,4.33073334028633,1,5,1,Private room in residential home,f,1,
0,28801,5,Entire home/apt,4,1.5,0,0,4.8283137373023,2,5,1,Entire house,t,2,within a few hours
1,28806,3,Private room,2,1,1,0,4.11087386417331,1,5,1,Private small room,t,1,within an hour
0,28803,5,Entire home/apt,6,2,0,1,5.50125821054473,3,5,1,Entire house,t,3,within an hour
1,28715,5,Entire home/apt,2,1,0,0,4.90527477843843,1,5,1,Entire guest suite,f,1,within an hour
0,28805,1,Entire home/apt,4,2.5,0,0,6.39692965521615,2,4,1,Entire house,t,2,within an hour
0,28801,4,Entire home/apt,2,1,0,0,4.58496747867057,1,5,1,Entire apartment,f,1,within a few hours
0,28803,5,Entire home/apt,12,3,0,0,5.87493073085203,5,5,1,Entire residential home,t,5,within an hour
0,28806,4,Entire home/apt,4,1,0,0,4.71849887129509,1,5,1,Entire apartment,t,2,within an hour
1,28801,4,Entire home/apt,8,3,0,0,6.17586727010576,3,4,1,Private small room,t,4,within an hour
0,28804,5,Entire home/apt,2,1,0,0,4.7361984483945,1,5,1,Private small room,f,1,within a few hours
1,28806,3,Entire home/apt,2,1,0,0,4.98360662170834,1,5,1,Entire guest suite,t,1,within an hour
0,28806,5,Entire home/apt,2,1,0,0,4.43081679884331,1,5,1,Entire guest suite,f,1,within an hour
1,28801,5,Entire home/apt,4,2,0,0,5.75574221358691,2,5,1,Private small room,f,2,within an hour
0,28801,5,Entire home/apt,6,1,0,0,5.16478597392351,1,5,1,Entire apartment,t,3,within an hour
1,28801,5,Entire home/apt,6,2,0,0,6.17586727010576,2,5,1,Private small room,t,3,within an hour
0,28801,5,Entire home/apt,4,1,0,0,4.0943445622221,1,5,1,Entire guesthouse,f,1,within a day
0,28806,5,Private room,2,1.5,0,0,3.95124371858143,1,5,1,Private room in residential home,f,2,within a day
1,28806,5,Entire home/apt,4,2.5,0,0,5.01063529409626,2,5,0,Private small room,t,2,within an hour
0,28801,5,Entire home/apt,11,3,0,0,6.49677499018586,4,5,1,Private small room,t,4,within an hour
1,28801,3,Entire home/apt,4,1,0,0,4.86753445045558,2,5,1,Private small room,t,2,within an hour
1,28801,5,Entire home/apt,4,2,0,0,5.72031177660741,2,5,1,Private small room,t,2,within an hour
1,28801,5,Private room,2,1,0,1,5.73009978297357,1,5,1,Other,t,1,within an hour
1,28715,5,Entire home/apt,16,4.5,0,0,6.44413125670044,4,5,1,Entire residential home,t,11,within an hour
1,28801,4,Entire home/apt,6,2,0,0,5.8636311755981,2,4,1,Private small room,t,3,within an hour
0,28803,0,Entire home/apt,5,1,0,0,4.53259949315326,1,4,1,Entire rental unit,f,2,
1,28801,1,Entire home/apt,4,1,0,0,4.68213122712422,1,4,1,Entire guest suite,f,1,within an hour
1,28806,5,Entire home/apt,15,2.5,0,0,5.54907608489522,3,5,1,Entire residential home,f,8,within an hour
1,28801,4,Entire home/apt,4,2.5,0,0,5.80814248998044,2,4,0,Private small room,t,2,within an hour
1,28806,0,Private room,2,2.5,1,0,4.24849524204936,1,5,1,Private room in house,t,1,within an hour
0,28801,5,Entire home/apt,2,1,0,0,5.40717177146012,1,5,1,Entire apartment,f,1,within an hour
1,28801,3,Private room,2,1,0,0,4.02535169073515,1,5,1,Private room in house,t,1,within an hour
1,28805,5,Entire home/apt,12,4.5,0,0,5.93224518744801,4,5,1,Private small room,t,4,within an hour
1,28806,2,Private room,2,1,0,0,4.27666611901606,1,5,1,Private room in house,f,1,within an hour
0,28715,5,Entire home/apt,3,1,0,0,4.49980967033027,1,5,1,Entire apartment,t,2,within an hour
1,28804,5,Entire home/apt,4,1.5,0,0,4.99721227376411,2,5,1,Private small room,t,2,within an hour
0,28804,5,Entire home/apt,12,3,0,0,5.72031177660741,4,5,1,Entire house,f,7,within an hour
0,28806,3,Entire home/apt,2,1,0,0,4.31748811353631,1,5,1,Entire guest suite,f,2,within an hour
0,28806,4,Entire home/apt,4,1.5,0,0,4.38202663467388,2,5,1,Private small room,t,2,within an hour
0,28803,5,Entire home/apt,4,2,0,0,4.70048036579242,2,5,1,Entire house,t,2,within an hour
1,28804,4,Entire home/apt,8,3,0,0,5.68697535633982,4,5,1,Entire residential home,t,5,within an hour
1,28801,0,Hotel room,2,1,0,0,5.59842195899838,1,4,1,Other,t,1,within a few hours
0,28806,3,Entire home/apt,2,1,0,0,4.56434819146784,1,5,1,Entire guest suite,t,1,
0,28806,5,Entire home/apt,5,1,0,0,4.8283137373023,2,5,1,Entire rental unit,f,3,within an hour
1,28805,5,Entire home/apt,7,1,0,0,4.97673374242057,2,5,1,Entire guest suite,f,2,within an hour
1,28806,4,Entire home/apt,8,2,0,0,5.08759633523238,3,4,1,Entire residential home,t,4,within an hour
0,28806,5,Entire home/apt,7,2,0,0,5.59471137960184,3,5,1,Entire house,t,3,within an hour
0,28704,2,Entire home/apt,2,1,0,0,4.55387689160054,1,4,1,Entire guesthouse,f,1,
1,28805,3,Private room,4,1,0,0,4.47733681447821,2,5,1,Private room in residential home,t,2,within an hour
1,28804,4,Entire home/apt,4,1,0,0,5.19849703126583,2,5,1,Entire rental unit,t,2,within an hour
1,28801,2,Hotel room,2,1,0,0,5.00394630594546,1,5,1,Other,t,1,within an hour
0,28804,5,Entire home/apt,4,1,0,0,4.96284463025991,1,5,1,Entire guest suite,f,2,within a few hours
1,28805,0,Private room,2,1,0,1,5.51342874616498,1,2,0,Private small room,t,2,
0,28804,5,Entire home/apt,4,1,0,0,5.2257466737132,3,5,1,Private small room,f,3,within an hour
0,28803,5,Entire home/apt,8,3,0,0,5.79301360838414,4,5,1,Entire house,t,5,within an hour
1,28732,5,Entire home/apt,2,1,0,0,4.96284463025991,1,5,1,Entire rental unit,t,1,within an hour
0,28715,0,Entire home/apt,4,2,0,0,4.90527477843843,2,4,1,Entire apartment,f,2,within an hour
1,28704,5,Entire home/apt,4,2,0,0,5.27299955856375,2,5,1,Entire house,f,2,within an hour
1,28804,2,Entire home/apt,2,1,0,0,4.52178857704904,1,5,1,Entire guesthouse,t,1,within an hour
0,28801,5,Entire home/apt,4,2,0,1,4.40671924726425,2,5,1,Entire house,t,2,within an hour
1,28715,5,Entire home/apt,6,2,0,0,5.31320597904179,3,5,1,Entire residential home,f,3,within an hour
1,28804,5,Entire home/apt,8,3,0,0,5.82894561761021,4,5,1,Entire house,t,4,within an hour
0,28803,2,Private room,6,1,0,0,4.49980967033027,1,4,1,Private room in house,f,3,within an hour
1,28803,5,Entire home/apt,4,2,0,0,5.34233425196481,2,5,1,Entire residential home,t,2,within an hour
1,28804,5,Entire home/apt,6,1.5,0,0,5.02388052084628,2,5,1,Entire residential home,t,2,within an hour
0,28704,5,Entire home/apt,4,1,0,0,5.3890717298165,1,5,1,Private small room,t,2,
1,28806,2,Shared room,1,2.5,1,0,3.49650756146648,1,5,1,Share small room,t,6,within an hour
0,28804,5,Entire home/apt,8,4,0,1,5.29831736654804,4,4,1,Entire residential home,f,4,within a day
0,28715,5,Entire home/apt,4,1,0,0,4.52178857704904,1,5,1,Entire apartment,t,4,within an hour
1,28803,1,Private room,2,1,0,0,3.76120011569356,1,5,1,Private room in residential home,f,1,within an hour
1,28806,2,Entire home/apt,5,1,0,0,4.79579054559674,1,5,1,Private small room,f,3,within an hour
0,28806,5,Private room,5,1,0,0,5.52146091786225,2,5,1,Private room in house,t,3,within an hour
1,28704,5,Entire home/apt,14,4,0,0,5.99396142730657,6,5,1,Private small room,t,11,within an hour
0,28806,4,Entire home/apt,4,1,0,0,4.80402104473326,1,5,1,Entire guest suite,f,2,within an hour
1,28805,5,Entire home/apt,16,3,0,0,5.48479693349065,5,5,1,Entire house,t,8,within an hour
1,28806,1,Private room,2,1,1,0,4.99043258677874,1,4,1,Private room in residential home,t,2,within an hour
1,28801,5,Entire home/apt,5,2,0,0,5.61677109766657,2,5,0,Private small room,f,2,within an hour
0,28806,4,Entire home/apt,2,1,0,0,4.86753445045558,1,5,1,Entire guest suite,f,1,
1,28806,5,Entire home/apt,8,3,0,0,5.66642668811243,4,5,1,Entire residential home,t,4,within an hour
1,28801,4,Entire home/apt,4,2.5,0,0,5.80814248998044,2,4,0,Private small room,t,2,within an hour
0,28806,4,Entire home/apt,5,2.5,0,0,4.55387689160054,2,4,1,Entire house,f,4,within an hour
0,28805,3,Entire home/apt,4,1,0,0,3.97029191355212,1,5,1,Entire apartment,f,3,within an hour
1,28806,4,Entire home/apt,10,3,0,0,5.74300318780948,4,5,1,Entire house,t,4,within an hour
1,28806,5,Entire home/apt,6,1,0,0,4.9272536851572,2,5,1,Private small room,t,3,within an hour
1,28804,3,Entire home/apt,4,1,0,0,5.4510384535657,1,5,1,Entire guesthouse,f,3,within an hour
0,28801,4,Entire home/apt,2,1,0,0,4.84418708645859,1,5,1,Entire rental unit,t,1,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.8283137373023,1,5,1,Entire rental unit,t,0,
1,28801,4,Entire home/apt,8,3,0,0,6.17586727010576,3,4,1,Private small room,t,4,within an hour
0,28805,5,Entire home/apt,6,2,0,0,5.4380793089232,3,5,1,Private small room,t,3,within an hour
0,28805,5,Entire home/apt,10,4,0,0,6.83840520084734,4,5,1,Private small room,t,7,within an hour
1,28806,5,Entire home/apt,8,2,0,0,5.16478597392351,3,5,1,Entire residential home,f,6,within an hour
0,28803,4,Entire home/apt,4,1,0,0,4.9272536851572,2,5,1,Entire rental unit,f,2,within a few hours
1,28715,5,Entire home/apt,6,2,0,0,5.19295685089021,3,5,1,Entire residential home,t,4,within an hour
1,28715,5,Entire home/apt,6,2,0,0,5.03043792139244,3,5,1,Private small room,t,4,within an hour
1,28806,5,Entire home/apt,7,1,0,0,5.19295685089021,2,5,1,Private small room,t,2,within an hour
1,28805,3,Private room,2,1,0,0,3.93182563272433,1,5,1,Private room in house,t,1,
1,28806,4,Entire home/apt,4,1,0,0,5.2040066870768,1,5,1,Entire rental unit,t,2,within an hour
1,28804,5,Entire home/apt,4,1,0,0,5.50938833662798,2,5,1,Entire residential home,t,3,within an hour
1,28801,0,Hotel room,2,1,0,0,5.62762111369064,1,4,1,Other,t,1,within an hour
0,28803,5,Entire home/apt,4,2,0,0,5.00394630594546,3,5,1,Entire residential home,t,3,within an hour
1,28804,2,Entire home/apt,2,1,0,0,4.58496747867057,1,5,1,Entire guest suite,f,0,within an hour
1,28804,5,Entire home/apt,10,2.5,0,0,5.90808293816893,3,5,1,Entire house,t,4,within an hour
0,28715,2,Entire home/apt,7,1.5,0,0,4.55387689160054,3,5,1,Entire house,t,3,
1,28806,4,Entire home/apt,4,1,0,0,4.55387689160054,1,5,1,Entire apartment,t,2,
1,28806,2,Entire home/apt,4,1,0,0,4.65396035015752,1,5,1,Entire guesthouse,f,2,within an hour
1,28806,2,Private room,2,1,0,0,4.24849524204936,1,5,1,Private room in residential home,f,1,within an hour
1,28715,4,Entire home/apt,5,1,0,0,4.96284463025991,2,4,1,Entire residential home,t,3,within an hour
1,28803,3,Entire home/apt,2,1,0,0,4.62497281328427,1,5,1,Entire guest suite,t,1,within an hour
0,28803,5,Entire home/apt,16,9,0,1,6.90173720665657,9,5,1,Entire house,t,14,within an hour
0,28804,0,Entire home/apt,4,1,0,1,4.27666611901606,1,4,1,Private small room,f,2,within a few hours
1,28801,1,Private room,2,1,0,0,5.15329159449778,1,5,1,Private small room,t,1,within an hour
0,28704,4,Entire home/apt,8,3,0,0,5.98896141688986,4,5,1,Entire guest suite,t,5,within a few hours
1,28806,5,Shared room,1,2.5,1,0,3.49650756146648,1,5,1,Share small room,t,1,within an hour
1,28804,5,Entire home/apt,6,2,0,0,5.24174701505964,3,4,1,Entire residential home,t,4,within an hour
1,28806,5,Entire home/apt,2,1,0,0,4.31748811353631,1,5,1,Entire guest suite,f,2,within a few hours
0,28805,5,Entire home/apt,2,1,0,0,4.11087386417331,1,5,1,Entire rental unit,t,1,within an hour
1,28801,5,Entire home/apt,4,1,0,0,4.97673374242057,1,5,1,Private small room,t,2,within an hour
1,28806,5,Entire home/apt,5,1,0,0,5.19849703126583,2,5,1,Entire rental unit,t,2,
1,28803,5,Entire home/apt,6,1,0,0,4.54329478227,2,5,1,Entire residential home,t,3,within an hour
0,28805,5,Private room,3,1,1,0,3.85014760171006,1,5,1,Private room in house,f,2,
1,28804,3,Entire home/apt,2,1,0,0,4.36944785246702,1,5,1,Entire guest suite,t,1,within an hour
1,28804,3,Entire home/apt,2,1,0,0,4.74493212836325,1,5,1,Entire guest suite,t,1,within an hour
0,28801,1,Entire home/apt,4,1,0,0,4.74493212836325,1,4,1,Entire guest suite,f,1,within an hour
1,28805,3,Entire home/apt,2,1,0,0,4.21950770517611,1,5,1,Entire apartment,t,1,within an hour
0,28803,5,Entire home/apt,4,2,0,1,5.34710753071747,3,5,1,Entire house,t,2,within a few hours
1,28806,3,Entire home/apt,4,1,0,0,4.85981240436167,1,5,1,Entire guest suite,t,2,within an hour
1,28801,3,Entire home/apt,4,1,0,0,4.85981240436167,2,5,1,Private small room,t,2,within an hour
0,28803,1,Entire home/apt,3,1,0,0,4.9272536851572,1,4,1,Private small room,t,1,within an hour
0,28806,2,Entire home/apt,4,1,0,0,3.87120101090789,1,5,1,Entire rental unit,f,2,
0,28801,4,Entire home/apt,4,1.5,0,0,5.19295685089021,2,5,1,Entire residential home,f,4,
1,28805,4,Entire home/apt,2,1,0,0,4.63472898822964,1,4,1,Entire guesthouse,f,0,within an hour
0,28801,5,Entire home/apt,2,1.5,0,0,4.99043258677874,1,5,1,Entire guest suite,t,1,within an hour
1,28803,5,Entire home/apt,12,2,0,0,5.48479693349065,3,5,1,Entire house,t,6,within an hour
1,28801,5,Entire home/apt,7,1,0,0,4.91265488573605,1,5,1,Entire rental unit,t,3,within an hour
1,28804,5,Entire home/apt,4,1,0,0,4.31748811353631,1,5,1,Entire guesthouse,t,4,within an hour
1,28803,2,Private room,2,1,0,0,3.8286413964891,1,5,1,Private room in house,f,1,within an hour
1,28804,3,Private room,2,1,0,1,6.69208374250663,1,5,0,Private small room,t,1,
1,28806,4,Entire home/apt,2,1,0,0,4.74493212836325,1,5,1,Private small room,f,1,within an hour
1,28732,5,Entire home/apt,4,1,0,0,4.61512051684126,1,5,1,Entire house,f,2,a few days or more
1,28805,4,Entire home/apt,6,1,0,0,4.97673374242057,2,5,1,Entire residential home,t,3,within an hour
0,28806,5,Entire home/apt,9,2,0,0,4.70048036579242,4,5,1,Entire house,f,6,within an hour
0,28806,5,Entire home/apt,2,1,0,0,3.89182029811063,1,5,1,Entire residential home,t,1,within a few hours
0,28806,5,Entire home/apt,6,1,0,0,4.24849524204936,2,5,1,Entire rental unit,t,3,within a few hours
1,28801,1,Private room,2,1,0,0,5.3890717298165,1,5,1,Private small room,t,1,within an hour
1,28805,5,Entire home/apt,12,4.5,0,0,5.93224518744801,4,5,1,Private small room,t,4,within an hour
1,28806,5,Private room,2,1,1,0,3.98898404656427,1,5,1,Private room in residential home,f,1,within a day
1,28801,4,Hotel room,2,1,0,0,5.52146091786225,1,5,1,Other,f,1,within an hour
1,28715,4,Entire home/apt,14,5,0,1,6.51323011091231,5,4,1,Entire house,t,5,within an hour
0,28804,5,Entire home/apt,4,1,0,0,4.57471097850338,2,4,1,Private small room,t,2,within an hour
0,28803,4,Entire home/apt,8,2,0,0,6.29156913955832,4,4,1,Entire house,t,5,within an hour
1,28801,0,Private room,2,1,0,0,5.52146091786225,1,4,1,Private small room,t,1,within an hour
1,28803,5,Entire home/apt,4,1,0,0,5.73009978297357,2,5,1,Entire guesthouse,t,2,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.34380542185368,1,5,1,Entire guest suite,t,1,within an hour
0,28804,5,Entire home/apt,8,2.5,0,0,5.96870755998537,4,5,1,Private small room,f,6,
0,28803,5,Entire home/apt,6,2,0,0,5.72358510195238,2,5,1,Private small room,t,3,within an hour
1,28801,1,Entire home/apt,4,1,0,0,4.63472898822964,1,4,1,Private small room,t,1,
1,28806,5,Entire home/apt,4,1,0,0,4.95582705760126,2,5,1,Entire rental unit,t,2,
1,28803,4,Entire home/apt,4,1,0,0,4.47733681447821,1,5,1,Entire guest suite,t,2,within an hour
0,28801,4,Entire home/apt,6,1,0,0,4.56434819146784,1,5,1,Entire apartment,f,3,within an hour
0,28805,2,Entire home/apt,2,1,0,0,4.55387689160054,1,4,1,Entire guest suite,f,1,within an hour
1,28801,5,Entire home/apt,11,2,0,0,6.69950034016168,4,5,0,Private small room,f,5,
1,28801,0,Hotel room,2,1,0,0,5.97380961186926,1,4,1,Other,t,1,within a few hours
0,28805,5,Entire home/apt,6,2,0,0,4.85981240436167,2,5,1,Private small room,t,2,within an hour
1,28803,5,Private room,2,1,1,0,4.17438726989564,1,5,1,Private small room,f,1,within an hour
1,28804,0,Entire home/apt,4,1,0,0,5.52146091786225,2,4,1,Entire residential home,f,2,within a few hours
1,28805,5,Entire home/apt,10,2,0,0,5.78996017089725,3,5,1,Entire house,f,3,within an hour
0,28801,5,Entire home/apt,4,1,0,0,5.04342511691925,2,5,1,Entire house,f,2,
1,28704,5,Entire home/apt,8,2,0,1,5.52545293913178,3,5,0,Entire residential home,t,4,within an hour
0,28801,5,Entire home/apt,2,1,0,0,4.36944785246702,1,5,1,Entire apartment,f,0,within a few hours
1,28801,3,Private room,2,1,0,1,5.85220247977447,1,5,0,Other,t,1,within an hour
1,28801,2,Private room,2,1,0,0,4.89034912822175,1,5,1,Private small room,t,1,within an hour
1,28804,3,Private room,3,1,0,0,4.84418708645859,1,5,1,Private room in residential home,f,1,within an hour
0,28805,5,Entire home/apt,7,3,0,0,5.7037824746562,4,5,1,Entire house,f,6,within an hour
1,28806,5,Entire home/apt,6,1,0,0,4.76217393479776,2,5,1,Entire residential home,f,4,within an hour
1,28704,0,Entire home/apt,6,2,0,0,5.33753807970132,1,4,0,Private small room,t,2,
1,28806,5,Entire home/apt,4,1.5,0,0,5.2040066870768,2,5,1,Private small room,t,2,
1,28806,4,Entire home/apt,2,1,0,0,4.70048036579242,1,5,1,Entire guest suite,t,1,within an hour
1,28715,3,Private room,2,1,0,0,4.47733681447821,1,5,1,Private small room,f,1,within an hour
0,28715,3,Entire home/apt,5,1,0,0,4.02535169073515,1,5,1,Entire guest suite,t,1,within an hour
